sentence #,Word,Tag
165,approvals,O
165,.,O
165,How,O
165,will,O
165,the,O
165,customer,O
165,know,O
165,of,O
165,the,O
165,status,O
165,of,O
165,the,O
165,application,O
165,process,O
165,by,O
165,automated,O
165,email,O
165,or,O
165,by,O
165,text,O
165,or,O
165,by,O
165,both,O
165,.,O
165,What,O
165,other,O
165,links,O
165,will,O
165,be,O
165,there,O
165,on,O
165,the,O
165,online,O
165,CRM,O
165,tool,O
165,which,O
165,can,O
165,be,O
165,useful,O
165,for,O
165,the,O
165,customer,O
165,.,O
165,What,O
165,will,O
165,the,O
165,customer,O
165,do,O
165,if,O
165,they,O
165,are,O
165,in,O
165,confusion,O
165,while,O
165,uploading,O
165,the,O
165,documents,O
165,for,O
165,which,O
165,a,O
165,web,O
165,chat,O
165,can,O
165,be,O
165,introduced,O
165,to,O
165,provide,O
165,support,O
165,and,O
165,direct,O
165,contact,O
165,with,O
165,the,O
165,executive,O
165,.,O
165,Understanding,O
165,the,O
165,size,O
165,of,O
165,the,O
165,project,O
165,and,O
165,what,O
165,resources,O
165,are,O
165,required,O
165,to,O
165,execute,O
165,the,O
165,project,O
165,.,O
165,Understanding,O
165,the,O
165,risk,O
165,involved,O
165,in,O
165,executing,O
165,the,O
165,new,O
165,codes,O
165,in,O
165,the,O
165,running,O
165,website,O
165,:,O
165,When,O
165,will,O
165,the,O
165,maintenance,O
165,take,O
165,place,O
165,at,O
165,what,O
165,time,O
165,and,O
165,what,O
165,date,O
165,to,O
165,avoid,O
165,minimal,O
165,customer,O
165,impact,O
165,.,O
165,Information,O
165,provision,O
165,providing,O
165,the,O
165,customer,O
165,with,O
165,website,O
165,maintenance,O
165,information,O
165,and,O
165,non,O
165,usable,O
165,timescale,O
165,.,O
165,How,O
165,many,O
165,FTE,O
165,s,O
165,required,O
165,from,O
165,operations,O
165,for,O
165,UAT,O
165,of,O
165,a,O
165,particular,O
165,code,O
165,so,O
165,that,O
165,manpower,O
165,planning,O
165,is,O
165,maintained,O
165,and,O
165,BAU,O
165,is,O
165,not,O
165,effected,O
165,.,O
165,After,O
165,the,O
165,above,O
165,the,O
165,estimation,O
165,of,O
165,the,O
165,project,O
165,starts,O
165,:,O
165,Estimating,O
165,the,O
165,cost,O
165,involved,O
165,in,O
165,this,O
165,implementation,O
165,FTE,O
165,requirements,O
165,Methodology,O
165,used,O
165,for,O
165,development,O
165,.,O
165,Resources,O
165,and,O
165,technical,O
165,knowhow,O
165,required,O
165,.,O
165,Once,O
165,the,O
165,above,O
165,function,O
165,is,O
165,performed,O
165,the,O
165,details,O
165,of,O
165,which,O
165,is,O
165,framed,O
165,in,O
165,a,O
165,document,O
165,template,O
165,and,O
165,sent,O
165,to,O
165,the,O
165,higher,O
165,management,O
165,for,O
165,approval,O
165,.,O
165,Once,O
165,the,O
165,approval,O
165,comes,O
165,the,O
165,development,O
165,begins,O
165,.,O
165,Tracking,O
165,and,O
165,estimation,O
165,support,O
165,is,O
165,given,O
165,at,O
165,steps,O
165,where,O
165,it,O
165,is,O
165,required,O
165,.,O
165,After,O
165,the,O
165,implementation,O
165,the,O
165,UAT,O
165,is,O
165,again,O
165,performed,O
165,and,O
165,asked,O
165,for,O
165,further,O
165,requirements,O
165,or,O
165,if,O
165,the,O
165,management,O
165,is,O
165,happy,O
165,with,O
165,the,O
165,implementation,O
165,then,O
165,the,O
165,GO,O
165,LIVE,O
165,is,O
165,arranged,O
165,and,O
165,executed,O
165,.,O
165,Infosys,O
165,Process,O
165,Executive,O
165,Infosys,O
165,PVT,O
165,LTD,O
165,:,O
165,National,O
165,Australian,O
165,Bank,O
165,Project,O
165,Australian,O
165,",",O
165,Tasmania,O
165,and,O
165,New,O
165,Zealand,O
165,Credit,O
165,assessment,O
165,executive,O
165,for,O
165,credit,B-Skill
165,cards,O
165,:,O
165,Setting,O
165,up,O
165,credit,B-Skill
165,memo,O
165,for,O
165,approval,O
165,in,O
165,SAP,O
165,.,O
165,Credit,O
165,appraisal,O
165,or,O
165,credit,B-Skill
165,assessment,I-Skill
165,:,O
165,Preparation,O
165,of,O
165,financial,O
165,data,O
165,.,O
165,Probability,O
165,of,O
165,default,O
165,calculations,O
165,.,O
165,Credit,O
165,risk,O
165,ratio,O
165,analysis,O
165,.,O
165,Proposal,O
165,preparation,O
165,.,O
165,Assessment,O
165,of,O
165,proposal,O
165,.,O
165,Sanction,O
165,approval,O
165,of,O
165,proposal,O
165,by,O
165,appropriate,O
165,sanctioning,O
165,authority,O
165,.,O
165,Documentations,O
165,",",O
165,agreements,O
165,",",O
165,mortgages,O
165,.,O
165,Disbursement,O
165,of,O
165,loan,O
165,Post,O
165,sanctions,O
165,activities,O
165,such,O
165,as,O
165,receiving,O
165,stock,O
165,statements,O
165,.,O
165,Review,O
165,of,O
165,accounts,O
165,",",O
165,renew,O
165,of,O
165,accounts,O
165,",",O
165,etc,O
165,On,O
165,regular,O
165,basis,O
165,if,O
165,CDD,B-Skill
165,is,O
165,required,O
165,by,O
165,the,O
165,client,O
165,.,O
165,Credit,O
165,Reporting,O
165,and,O
165,Analysis,O
165,:,O
165,Weekly,O
165,monthly,O
165,and,O
165,quarterly,O
165,report,O
165,generation,O
165,regarding,O
165,performing,O
165,and,O
165,non,O
165,performing,O
165,portfolios,O
165,.,O
165,Solution,O
165,design,O
165,for,O
165,non,O
165,performing,O
165,portfolios,O
165,:,O
165,Setting,O
165,up,O
165,project,O
165,documents,O
165,and,O
165,requirements,O
165,gathering,O
165,from,O
165,offshore,O
165,branch,O
165,officials,O
165,to,O
165,understand,O
165,the,O
165,barriers,O
165,and,O
165,implementations,O
165,expected,O
165,from,O
165,the,O
165,project,O
165,.,O
165,Casual,O
165,meetings,O
165,and,O
165,client,O
165,calls,O
165,to,O
165,understand,O
165,the,O
165,requirement,O
165,and,O
165,setting,O
165,up,O
165,targets,O
165,or,O
165,volumes,O
165,of,O
165,expected,O
165,production,O
165,.,O
165,Once,O
165,the,O
165,requirements,O
165,have,O
165,been,O
165,gathered,O
165,a,O
165,project,O
165,plan,O
165,is,O
165,formed,O
165,and,O
165,the,O
165,initiation,O
165,is,O
165,given,O
165,for,O
165,approval,O
165,.,O
165,Once,O
165,the,O
165,initiation,O
165,have,O
165,been,O
165,approved,O
165,a,O
165,root,O
165,cause,O
165,analysis,O
165,is,O
165,performed,O
165,to,O
165,understand,O
165,the,O
165,current,O
165,standings,O
165,using,O
165,tools,O
165,like,O
165,:,O
165,5,O
165,why,O
165,',O
165,s,O
165,Brainstorming,O
165,Decision,O
165,matrix,O
165,Pareto,O
165,diagram,O
165,Once,O
165,the,O
165,root,O
165,cause,O
165,is,O
165,identified,O
165,then,O
165,as,O
165,per,O
165,the,O
165,business,O
165,need,O
165,an,O
165,elicitation,O
165,of,O
165,the,O
165,business,O
165,problem,O
165,is,O
165,defined,O
165,and,O
165,communicated,O
165,.,O
165,Project,O
165,requirements,O
165,and,O
165,implementation,O
165,:,O
165,Communicating,O
165,the,O
165,current,O
165,standing,O
165,of,O
165,the,O
165,portfolio,O
165,to,O
165,the,O
165,team,O
165,and,O
165,communicating,O
165,the,O
165,requirements,O
165,.,O
165,Documenting,O
165,the,O
165,current,O
165,standing,O
165,of,O
165,the,O
165,portfolio,O
165,:,O
165,Historical,O
165,credit,B-Skill
165,loss,O
165,report,O
165,.,O
165,Pipeline,O
165,reporting,O
165,.,O
165,Collections,O
165,dashboard,O
165,.,O
165,Once,O
165,the,O
165,communication,O
165,is,O
165,done,O
165,the,O
165,implementations,O
165,in,O
165,the,O
165,projects,O
165,starts,O
165,:,O
165,We,O
165,have,O
165,understood,O
165,using,O
165,the,O
165,root,O
165,cause,O
165,as,O
165,to,O
165,why,O
165,the,O
165,Credit,O
165,Card,O
165,is,O
165,running,O
165,at,O
165,daily,O
165,loss,O
165,We,O
165,have,O
165,understood,O
165,using,O
165,the,O
165,data,O
165,gathering,O
165,what,O
165,is,O
165,the,O
165,current,O
165,standing,O
165,of,O
165,the,O
165,credit,B-Skill
165,card,O
165,portfolio,O
165,.,O
165,Using,O
165,the,O
165,above,O
165,two,O
165,determining,O
165,what,O
165,changes,O
165,to,O
165,be,O
165,made,O
165,in,O
165,the,O
165,process,O
165,of,O
165,collections,O
165,.,O
165,What,O
165,recovery,O
165,solutions,O
165,can,O
165,be,O
165,provided,O
165,to,O
165,pool,O
165,in,O
165,the,O
165,bad,O
165,debts,O
165,in,O
165,the,O
165,portfolio,O
165,.,O
165,Sitting,O
165,with,O
165,the,O
165,sales,O
165,team,O
165,to,O
165,ask,O
165,them,O
165,how,O
165,to,O
165,target,O
165,the,O
165,base,O
165,.,O
165,Sitting,O
165,with,O
165,credit,B-Skill
165,assessment,I-Skill
165,officers,O
165,to,O
165,introduce,O
165,new,O
165,techniques,O
165,and,O
165,models,O
165,to,O
165,forecast,O
165,credit,B-Skill
165,lending,O
165,capacity,O
165,of,O
165,a,O
165,customer,O
165,.,O
165,Once,O
165,the,O
165,implementations,O
165,is,O
165,completed,O
165,we,O
165,move,O
165,on,O
165,to,O
165,the,O
165,controlling,O
165,of,O
165,the,O
165,project,O
165,where,O
165,we,O
165,define,O
165,the,O
165,improvements,O
165,and,O
165,analyse,O
165,:,O
165,Present,O
165,and,O
165,Past,O
165,performance,O
165,analysis,O
165,.,O
165,Trend,O
165,Measurement,O
165,of,O
165,the,O
165,portfolio,O
165,:,O
165,Bad,O
165,Debt,O
165,percentages,O
165,.,O
165,Loss,O
165,increase,O
165,or,O
165,decrease,O
165,percentage,O
165,.,O
165,Percentage,O
165,increase,O
165,or,O
165,decrease,O
165,of,O
165,the,O
165,performing,O
165,ratio,O
165,using,O
165,:,O
165,Graphs,O
165,Vertical,O
165,Trending,O
165,Hybrid,O
165,Pie,O
165,charts,O
165,Scatter,O
165,plots,O
165,Once,O
165,the,O
165,control,O
165,setup,O
165,has,O
165,been,O
165,initiated,O
165,the,O
165,process,O
165,then,O
165,goes,O
165,into,O
165,automation,O
165,and,O
165,the,O
165,credit,B-Skill
165,cycle,O
165,is,O
165,completed,O
165,until,O
165,new,O
165,requirements,O
165,come,O
165,.,O
165,EDUCATION,O
165,Bcom,O
165,West,O
165,Bengal,O
165,State,O
165,University,O
165,SKILLS,O
165,EDD,B-Skill
165,",",O
165,CDD,B-Skill
165,",",O
165,credit,B-Skill
165,risk,I-Skill
165,assessment,O
165,",",O
165,KYC,B-Skill
165,",",O
165,Banking,O
165,",",O
165,credit,B-Skill
165,risk,I-Skill
165,analysis,O
165,",",O
165,Customer,O
165,Handling,O
165,",",O
165,Portfolio,O
165,Management,O
165,",",O
165,Customer,O
165,Service,O
165,AWARDS,O
165,Best,O
165,Quality,O
165,January,O
165,2011,O
165,Rising,O
165,Star,O
165,June,O
165,2015,O
165,BPS,O
165,star,O
165,performer,O
165,June,O
165,2016,O
166,Pavithra,O
166,M,O
166,"""",O
166,Infosys,O
166,"""",O
166,internship,O
166,Bengaluru,O
166,",",O
166,Karnataka,O
166,Email,O
166,me,O
166,on,O
166,Indeed,O
166,:,O
166,indeed,O
166,.,O
166,com,O
166,r,O
166,Pavithra,O
166,M,O
166,26f392ec8251143b,O
166,Willing,O
166,to,O
166,relocate,O
166,to,O
166,:,O
166,Bengaluru,O
166,",",O
166,Karnataka,O
166,WORK,O
166,EXPERIENCE,O
166,"""",O
166,Infosys,O
166,"""",O
166,internship,O
166,Infosys,O
166,About,O
166,:,O
166,a,O
166,detailed,O
166,analysis,O
166,of,O
166,diseases,O
166,and,O
166,user,O
166,interface,O
166,based,O
166,on,O
166,that,O
166,giving,O
166,clear,O
166,idea,O
166,which,O
166,diseases,O
166,has,O
166,affected,O
166,at,O
166,what,O
166,region,O
166,and,O
166,treatment,O
166,availability,O
166,for,O
166,that,O
166,particular,O
166,diseases,O
166,.,O
166,It,O
166,was,O
166,completed,O
166,in,O
166,"""",O
166,Infosys,O
166,"""",O
166,internship,O
166,Event,O
166,management,O
166,.,O
166,Good,O
166,communication,O
166,skills,O
166,.,O
166,Leadership,O
166,qualities,O
166,.,O
166,Team,O
166,collaboration,O
166,.,O
166,Creative,O
166,thinking,O
166,.,O
166,EDUCATION,O
166,CBSE,O
166,STATE,O
166,SSLC,O
166,State,O
166,board,O
166,SKILLS,O
166,ADOBE,B-Skill
166,PHOTOSHOP,I-Skill
166,Less,O
166,than,O
166,1,O
166,year,O
166,",",O
166,ANDROID,B-Skill
166,Less,O
166,than,O
166,1,O
166,year,O
166,",",O
166,APPLICATION,O
166,SOFTWARE,O
166,Less,O
166,than,O
166,1,O
166,year,O
166,",",O
166,C++,B-Skill
166,Less,O
166,than,O
166,1,O
166,year,O
166,",",O
166,CSS,B-Skill
166,Less,O
166,than,O
166,1,O
166,year,O
166,ADDITIONAL,O
166,INFORMATION,O
166,Technical,O
166,skills,O
166,:,O
166,Programing,O
166,Languages,O
166,:,O
166,C,B-Skill
166,",",O
166,C++,B-Skill
166,and,O
166,JAVA,B-Skill
166,.,O
166,Databases,O
166,:,O
166,MySQL,B-Skill
166,",",O
166,SQL,B-Skill
166,server,I-Skill
166,SQLyog,O
166,Web,O
166,tools,O
166,:,O
166,HTML,B-Skill
166,",",O
166,CSS,B-Skill
166,.,O
166,Operating,O
166,Systems,O
166,:,O
166,Windows,B-Skill
166,XP,O
166,",",O
166,8,O
166,",",O
166,8,O
166,.,O
166,1,O
166,",",O
166,10,O
166,",",O
166,Ubuntu,B-Skill
166,",",O
166,fedora,B-Skill
166,",",O
166,Linux,B-Skill
166,.,O
166,https,O
166,:,O
166,www,O
166,.,O
166,indeed,O
166,.,O
166,com,O
166,r,O
166,Pavithra,O
166,M,O
166,26f392ec8251143b,O
166,?,O
166,isid,O
166,rex,O
166,download,O
166,ikw,O
166,download,O
166,top,O
166,co,O
166,IN,O
166,Application,O
166,software,O
166,:,O
166,Microsoft,O
166,Office,O
166,.,O
166,IDE,O
166,:,O
166,Eclipse,O
166,",",O
166,Netbeans,O
166,.,O
166,Workshops,O
166,attended,O
166,:,O
166,Basic,O
166,editing,O
166,tools,O
166,using,O
166,MS,O
166,office,O
166,.,O
166,Android,O
166,workshop,O
166,.,O
166,Adobe,O
166,Photoshop,O
166,.,O
166,Angular,O
166,JS,O
166,.,O
166,Project,O
166,and,O
166,Internship,O
166,:,O
166,1,O
166,.,O
166,"""",O
166,JAVA,B-Skill
166,8,O
166,applications,O
166,for,O
166,Login,O
166,Credentials,O
166,with,O
166,DB,O
166,connectivity,O
166,"""",O
167,shrikant,O
167,desai,O
167,Working,O
167,as,O
167,accountant,O
167,infosys,O
167,Pune,O
167,",",O
167,Maharashtra,O
167,",",O
167,Maharashtra,O
167,Email,O
167,me,O
167,on,O
167,Indeed,O
167,:,O
167,indeed,O
167,.,O
167,com,O
167,r,O
167,shrikant,O
167,desai,O
167,cc6430615ce4d44a,O
167,Intercompany,O
167,",",O
167,r2r,O
167,",",O
167,p2p,O
167,",",O
167,WORK,O
167,EXPERIENCE,O
167,Accountant,O
167,Infosys,O
167,Infosys,O
167,India,O
167,ltd,O
167,Pune,O
167,",",O
167,Maharashtra,O
167,I,O
167,am,O
167,working,O
167,as,O
167,accountant,O
167,.,O
167,r2r,O
167,",",O
167,p2p,O
167,",",O
167,IC,O
167,EDUCATION,O
167,B,O
167,.,O
167,Com,O
167,in,O
167,Accounts,O
167,shivaji,O
167,University,O
167,Kolhapur,O
167,",",O
167,Maharashtra,O
167,January,O
167,2008,O
167,to,O
167,January,O
167,2011,O
167,S,O
167,.,O
167,M,O
167,.,O
167,M,O
167,.,O
167,MURGUD,O
167,SKILLS,O
167,Strong,O
167,analytical,O
167,ability,O
167,Good,O
167,communication,O
167,skills,O
167,Client,O
167,relationship,O
167,management,O
167,Team,O
167,player,O
167,LINKS,O
167,http,O
167,:,O
167,shrikantdesai89,O
167,gmail,O
167,.,O
167,com,O
167,ADDITIONAL,O
167,INFORMATION,O
167,Computer,B-Skill
167,Skills,I-Skill
167,MS,O
167,CIT,O
167,Course,O
167,passed,O
167,with,O
167,74,O
167,Microsoft,O
167,word,O
167,",",O
167,Excel,B-Skill
167,",",O
167,and,O
167,Power,O
167,point,O
167,Diploma,O
167,in,O
167,Financial,O
167,Accounting,O
167,with,O
167,tally,O
167,9,O
167,Erp,O
167,.,O
167,87,O
167,https,O
167,:,O
167,www,O
167,.,O
167,indeed,O
167,.,O
167,com,O
167,r,O
167,shrikant,O
167,desai,O
167,cc6430615ce4d44a,O
167,?,O
167,isid,O
167,rex,O
167,download,O
167,ikw,O
167,download,O
167,top,O
167,co,O
167,IN,O
167,https,O
167,:,O
167,www,O
167,.,O
167,indeed,O
167,.,O
167,com,O
167,r,O
167,shrikant,O
167,desai,O
167,cc6430615ce4d44a,O
167,?,O
167,isid,O
167,rex,O
167,download,O
167,ikw,O
167,download,O
167,top,O
167,co,O
167,IN,O
167,http,O
167,:,O
167,shrikantdesai89,O
167,gmail,O
167,.,O
167,com,O
168,Kiran,O
168,Kumar,O
168,I,O
168,Having,O
168,2,O
168,.,O
168,1,O
168,years,O
168,of,O
168,Experience,O
168,in,O
168,IT,O
168,",",O
168,now,O
168,currently,O
168,working,O
168,as,O
168,a,O
168,Linux,B-Skill
168,Administration,O
168,in,O
168,Infosys,O
168,in,O
168,Bangalore,O
168,.,O
168,i,O
168,have,O
168,Good,O
168,knowledge,O
168,in,O
168,Red,O
168,hat,O
168,Linux,B-Skill
168,Bengaluru,O
168,",",O
168,Karnataka,O
168,Email,O
168,me,O
168,on,O
168,Indeed,O
168,:,O
168,indeed,O
168,.,O
168,com,O
168,r,O
168,Kiran,O
168,Kumar,O
168,7e76e7a9e62e7ee5,O
168,Having,O
168,2,O
168,.,O
168,1,O
168,years,O
168,of,O
168,Experience,O
168,in,O
168,IT,O
168,.,O
168,Now,O
168,working,O
168,as,O
168,a,O
168,Linux,B-Skill
168,Administration,O
168,and,O
168,Knowledge,O
168,in,O
168,installing,O
168,and,O
168,maintenance,O
168,and,O
168,troubleshooting,O
168,Linux,B-Skill
168,in,O
168,Operating,O
168,Systems,O
168,.,O
168,Installation,O
168,",",O
168,Configuration,O
168,",",O
168,Maintenance,O
168,and,O
168,Administration,O
168,of,O
168,Red,O
168,Hat,O
168,Enterprise,O
168,5,O
168,6,O
168,",",O
168,Checking,O
168,Linux,B-Skill
168,server,O
168,',O
168,s,O
168,CPU,O
168,Utilization,O
168,",",O
168,Memory,O
168,Utilization,O
168,",",O
168,and,O
168,Disk,O
168,Utilization,O
168,for,O
168,performance,O
168,monitoring,O
168,",",O
168,Managing,O
168,User,O
168,Administration,O
168,",",O
168,Creating,O
168,new,O
168,file,B-Skill
168,systems,I-Skill
168,through,O
168,LVM,O
168,",",O
168,Installation,O
168,of,O
168,software,O
168,packages,O
168,using,O
168,RPM,O
168,and,O
168,YUM,O
168,",",O
168,Expertise,O
168,in,O
168,Raid,O
168,configurations,O
168,",",O
168,Good,O
168,knowledge,O
168,in,O
168,Cron,O
168,jobs,O
168,scheduling,O
168,",",O
168,Knowledge,O
168,in,O
168,ACL,O
168,implementation,O
168,on,O
168,user,O
168,and,O
168,groups,O
168,",",O
168,Good,O
168,knowledge,O
168,on,O
168,Disk,O
168,quota,O
168,management,O
168,",",O
168,Network,O
168,configurations,O
168,assigning,O
168,IP,O
168,address,O
168,in,O
168,Static,O
168,and,O
168,DHCP,O
168,",",O
168,Apply,O
168,Sticky,O
168,bits,O
168,on,O
168,files,O
168,and,O
168,directories,O
168,",",O
168,RHEL,O
168,booting,O
168,process,O
168,",",O
168,Creation,O
168,Symbolic,O
168,links,O
168,.,O
168,Willing,O
168,to,O
168,relocate,O
168,to,O
168,:,O
168,hyderbad,O
168,",",O
168,Telangana,O
168,Bangalore,O
168,",",O
168,Karnataka,O
168,Chennai,O
168,",",O
168,Tamil,O
168,Nadu,O
168,WORK,O
168,EXPERIENCE,O
168,Infosys,O
168,Linux,B-Skill
168,Admiration,O
168,in,O
168,Infosys,O
168,.,O
168,Bengaluru,O
168,",",O
168,Karnataka,O
168,May,O
168,2016,O
168,to,O
168,Present,O
168,Linux,B-Skill
168,Administrator,O
168,EDUCATION,O
168,Bachelor,O
168,Of,O
168,Technology,O
168,in,O
168,insurance,O
168,SRIKALAHASTEESWARA,O
168,INSTITUTE,O
168,OF,O
168,TECHNOLOGY,O
168,SKILLS,O
168,file,B-Skill
168,systems,I-Skill
168,2,O
168,years,O
168,",",O
168,Linux,B-Skill
168,2,O
168,years,O
168,",",O
168,maintenance,O
168,2,O
168,years,O
168,",",O
168,scheduling,O
168,2,O
168,years,O
168,https,O
168,:,O
168,www,O
168,.,O
168,indeed,O
168,.,O
168,com,O
168,r,O
168,Kiran,O
168,Kumar,O
168,7e76e7a9e62e7ee5,O
168,?,O
168,isid,O
168,rex,O
168,download,O
168,ikw,O
168,download,O
168,top,O
168,co,O
168,IN,O
168,ADDITIONAL,O
168,INFORMATION,O
168,Operating,O
168,systems,O
168,:,O
168,Linux,B-Skill
168,Role,O
168,:,O
168,System,O
168,admin,O
168,Roles,O
168,and,O
168,Responsibilities,O
168,:,O
168,Perform,O
168,software,O
168,installation,O
168,",",O
168,upgrades,O
168,patches,O
168,",",O
168,troubleshooting,O
168,",",O
168,and,O
168,maintenance,O
168,on,O
168,Linux,B-Skill
168,servers,O
168,",",O
168,Configuring,O
168,Cron,O
168,job,O
168,and,O
168,scheduling,O
168,the,O
168,jobs,O
168,",",O
168,User,O
168,administration,O
168,",",O
168,Creation,O
168,New,O
168,file,B-Skill
168,systems,I-Skill
168,",",O
168,File,O
168,permissions,O
168,",",O
168,Backup,O
168,management,O
168,by,O
168,using,O
168,TAR,O
168,",",O
168,Day,O
168,to,O
168,day,O
168,checking,O
168,Linux,B-Skill
168,server,O
168,performance,O
168,",",O
168,Installation,O
168,of,O
168,software,O
168,packages,O
168,using,O
168,RPM,O
168,and,O
168,YUM,O
168,",",O
168,Providing,O
168,day,O
168,to,O
168,day,O
168,user,O
168,administration,O
168,like,O
168,adding,O
168,or,O
168,deleting,O
168,users,O
168,",",O
168,password,O
168,aging,O
168,",",O
168,Installation,O
168,",",O
168,Configuration,O
168,and,O
168,Administration,O
168,of,O
168,various,O
168,versions,O
168,of,O
168,Redhat,O
168,Linux,B-Skill
168,",",O
168,Apply,O
168,Sticky,O
168,bits,O
168,on,O
168,files,O
168,and,O
168,directories,O
168,",",O
168,RHEL,O
168,booting,O
168,process,O
168,",",O
168,Creation,O
168,Symbolic,O
168,links,O
168,.,O
169,Akash,O
169,Gulhane,O
169,Microsoft,O
169,Certified,O
169,System,O
169,Engineer,O
169,Amravati,O
169,",",O
169,Maharashtra,O
169,Email,O
169,me,O
169,on,O
169,Indeed,O
169,:,O
169,indeed,O
169,.,O
169,com,O
169,r,O
169,Akash,O
169,Gulhane,O
169,8b86faac48268d09,O
169,I,O
169,want,O
169,to,O
169,work,O
169,with,O
169,a,O
169,progressive,O
169,organization,O
169,where,O
169,I,O
169,can,O
169,utilize,O
169,my,O
169,knowledge,O
169,and,O
169,skills,O
169,for,O
169,the,O
169,benefit,O
169,of,O
169,the,O
169,company,O
169,.,O
169,WORK,O
169,EXPERIENCE,O
169,Microsoft,O
169,Certified,O
169,System,O
169,Engineer,O
169,2012,O
169,to,O
169,2012,O
169,Technical,O
169,Skills,O
169,:,O
169,CCNA,O
169,Cisco,O
169,Certified,O
169,Network,O
169,Associate,O
169,Database,O
169,:,O
169,MS,O
169,Access,B-Skill
169,Other,O
169,:,O
169,Hardware,B-Skill
169,Networking,B-Skill
169,",",O
169,Core,B-Skill
169,Java,I-Skill
169,",",O
169,C,B-Skill
169,",",O
169,C++,B-Skill
169,Operating,O
169,Systems,O
169,:,O
169,Windows,O
169,server,O
169,O,O
169,.,O
169,S,O
169,2012,O
169,",",O
169,Windows,O
169,XP,O
169,7,O
169,8,O
169,User,O
169,Level,O
169,Final,O
169,Year,O
169,Project,O
169,:,O
169,Two,O
169,factor,O
169,data,O
169,access,O
169,control,O
169,with,O
169,efficient,O
169,revocation,O
169,for,O
169,Name,O
169,of,O
169,Project,O
169,:,O
169,multy,O
169,authority,O
169,Cloud,O
169,Storage,O
169,System,O
169,Team,O
169,Size,O
169,:,O
169,3,O
169,My,O
169,Role,O
169,:,O
169,Software,O
169,Developer,O
169,.,O
169,net,O
169,Front,O
169,End,O
169,Tool,O
169,:,O
169,Database,O
169,:,O
169,SQL,O
169,Server,O
169,2000,O
169,Environment,O
169,:,O
169,JRE,O
169,Java,O
169,Runtime,O
169,Environment,O
169,Objective,O
169,:,O
169,Personal,O
169,Narsamma,O
169,Amravati,O
169,",",O
169,Maharashtra,O
169,2010,O
169,to,O
169,2010,O
169,53,O
169,College,O
169,Ramkrishna,O
169,krida,O
169,High,O
169,Amravati,O
169,",",O
169,Maharashtra,O
169,https,O
169,:,O
169,www,O
169,.,O
169,indeed,O
169,.,O
169,com,O
169,r,O
169,Akash,O
169,Gulhane,O
169,8b86faac48268d09,O
169,?,O
169,isid,O
169,rex,O
169,download,O
169,ikw,O
169,download,O
169,top,O
169,co,O
169,IN,O
169,https,O
169,:,O
169,www,O
169,.,O
169,indeed,O
169,.,O
169,com,O
169,r,O
169,Akash,O
169,Gulhane,O
169,8b86faac48268d09,O
169,?,O
169,isid,O
169,rex,O
169,download,O
169,ikw,O
169,download,O
169,top,O
169,co,O
169,IN,O
169,2008,O
169,to,O
169,2008,O
169,63,O
169,School,O
169,Computer,O
169,Skills,O
169,:,O
170,Shivasai,O
170,Mantri,O
170,Microsoft,O
170,dynamics,O
170,AX,O
170,Technical,O
170,consultant,O
170,Hyderabad,O
170,",",O
170,Telangana,O
170,Email,O
170,me,O
170,on,O
170,Indeed,O
170,:,O
170,indeed,O
170,.,O
170,com,O
170,r,O
170,Shivasai,O
170,Mantri,O
170,eb5df334d3959e42,O
170,Achieve,O
170,challenging,O
170,Organizational,O
170,Goals,O
170,by,O
170,applying,O
170,creative,O
170,problem,O
170,solving,O
170,skills,O
170,to,O
170,benefit,O
170,mutual,O
170,growth,O
170,and,O
170,success,O
170,.,O
170,Willing,O
170,to,O
170,relocate,O
170,:,O
170,Anywhere,O
170,WORK,O
170,EXPERIENCE,O
170,Microsoft,O
170,dynamics,O
170,AX,O
170,Technical,O
170,consultant,O
170,Indian,O
170,Terrain,O
170,Fashions,O
170,Limited,O
170,October,O
170,2016,O
170,to,O
170,Present,O
170,Developing,O
170,the,O
170,new,O
170,modules,O
170,and,O
170,menus,O
170,and,O
170,customizing,O
170,the,O
170,existing,O
170,modules,O
170,in,O
170,AX,O
170,as,O
170,per,O
170,the,O
170,company,O
170,requirement,O
170,Microsoft,O
170,dynamics,O
170,AX,O
170,Technical,O
170,consultant,O
170,ABA,O
170,Technology,O
170,Services,O
170,Developing,O
170,the,O
170,new,O
170,modules,O
170,and,O
170,menus,O
170,and,O
170,customizing,O
170,the,O
170,existing,O
170,modules,O
170,in,O
170,AX,O
170,as,O
170,per,O
170,the,O
170,company,O
170,requirement,O
170,EDUCATION,O
170,BE,O
170,in,O
170,Computer,O
170,science,O
170,Sreenidhi,O
170,Institute,O
170,of,O
170,science,O
170,and,O
170,technology,O
170,Hyderabad,O
170,",",O
170,Telangana,O
170,August,O
170,2011,O
170,to,O
170,June,O
170,2015,O
170,Narayana,O
170,Junior,O
170,College,O
170,Hyderabad,O
170,",",O
170,Telangana,O
170,SSC,O
170,Vamshi,O
170,High,O
170,school,O
170,Bodhan,O
170,",",O
170,Andhra,O
170,Pradesh,O
170,SKILLS,O
170,asp,O
170,.,O
170,net,O
170,",",O
170,dynamics,O
170,ax,O
170,technical,O
170,consultant,O
170,",",O
170,sql,B-Skill
170,",",O
170,x++,O
170,https,O
170,:,O
170,www,O
170,.,O
170,indeed,O
170,.,O
170,com,O
170,r,O
